set,itemId,category,year,make,model,partNumber,outcome,base_status,final_status,errorIds,vcdbResolved,modelMatched,trimMatched,engineMatched,pairs,listingHasAces
"main","v1|377039462683|0","Interior Parts & Accessories","2021","Honda","Civic","","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"main","v1|358674141092|0","Interior Parts & Accessories","2021","Honda","Civic","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","18","true"
"main","v1|318567519099|0","Engine Cooling Components","2021","Nissan","Rogue","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"main","v1|156853843398|0","Engine Cooling Components","2021","Nissan","Rogue","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"main","v1|316721033755|0","Exterior Parts & Accessories","2022","Chevrolet","Colorado","","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"main","v1|157817458119|0","Exterior Parts & Accessories","2022","Chevrolet","Colorado","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"main","v1|389982351957|0","Exterior Parts & Accessories","2021","Nissan","Rogue","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"main","v1|377272389525|0","Exterior Parts & Accessories","2021","Nissan","Rogue","","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"main","v1|157813439932|0","Air Conditioning & Heating","2018","Kia","Soul","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","15","true"
"main","v1|277152681452|0","Air Conditioning & Heating","2018","Kia","Soul","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","15","true"
"main","v1|126842341884|0","Exterior Parts & Accessories","2022","Honda","Civic","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","12","true"
"main","v1|226529256800|0","Exterior Parts & Accessories","2022","Honda","Civic","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|800199081949|0","Exterior Parts & Accessories","2017","Chevrolet","Camaro","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"main","v1|376928670165|0","Exterior Parts & Accessories","2021","Kia","Soul","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"main","v1|375084769549|0","Lighting & Lamps","2021","Kia","Soul","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"main","v1|376291120421|0","Exterior Parts & Accessories","2021","Tesla","Model 3","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|358484798229|0","Exterior Parts & Accessories","2021","Tesla","Model 3","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|335430861897|0","Exterior Parts & Accessories","2018","Toyota","Tacoma","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","12","true"
"main","v1|286883960092|0","Exterior Parts & Accessories","2018","Toyota","Tacoma","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","12","true"
"main","v1|206288130429|0","Exterior Parts & Accessories","2024","Tesla","Model Y","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|318245711421|0","Exterior Parts & Accessories","2024","Tesla","Model Y","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|146414513637|0","Exterior Parts & Accessories","2019","Jeep","Grand","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|396344128399|0","Exterior Parts & Accessories","2019","Jeep","Grand","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|377233310299|0","Advanced Driver Assistance Systems","2024","Nissan","Pathfinder","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"main","v1|236857995350|0","Advanced Driver Assistance Systems","2024","Nissan","Pathfinder","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|158038536661|0","Exterior Parts & Accessories","2023","Ford","Bronco","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"main","v1|297798048557|0","Exterior Parts & Accessories","2023","Ford","Bronco","","NOT_COMPATIBLE","UNDETERMINED","NOT_COMPATIBLE","","true","true","true","true","21","true"
"main","v1|168021686849|0","Exterior Parts & Accessories","2023","Honda","HR-V","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"main","v1|358657589087|0","Exterior Parts & Accessories","2023","Honda","HR-V","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"main","v1|356257532169|0","Air & Fuel Delivery","2024","Toyota","Corolla","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|167701363953|0","Hoses, Lines & Pipes","2020","Audi","S7","","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"main","v1|276921193023|0","Advanced Driver Assistance Systems","2021","Ram","1500","","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"main","v1|205756127765|0","Steering & Suspension","2021","Kia","Forte","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","16","true"
"main","v1|287450027995|0","Steering & Suspension","2021","Kia","Forte","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","16","true"
"main","v1|377096755500|0","Racks & Cargo Carriers","2019","Ford","Explorer","","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"main","v1|377303514222|0","Racks & Cargo Carriers","2019","Ford","Explorer","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","9","true"
"main","v1|354313481242|0","Exterior Parts & Accessories","2017","Chevrolet","Express","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|267328402914|0","Interior Parts & Accessories","2017","Chevrolet","Express","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|404720679340|0","Exterior Parts & Accessories","2018","Mazda","CX-3","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"main","v1|227350967640|0","Exterior Parts & Accessories","2018","Mazda","CX-3","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"main","v1|358736841806|0","Exterior Parts & Accessories","2020","Tesla","Model X","","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"main","v1|227399814683|0","Exterior Parts & Accessories","2020","Tesla","Model X","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|177270759053|0","Exterior Parts & Accessories","2015","GMC","Yukon","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","9","true"
"main","v1|137281515053|0","Exterior Parts & Accessories","2015","GMC","Yukon","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","9","true"
"main","v1|407005401206|0","Exterior Parts & Accessories","2023","Kia","Sportage","","NOT_COMPATIBLE","UNDETERMINED","NOT_COMPATIBLE","","true","true","true","true","10","true"
"main","v1|235908955282|0","Exterior Parts & Accessories","2023","Kia","Sportage","","NOT_COMPATIBLE","UNDETERMINED","NOT_COMPATIBLE","","true","true","true","true","10","true"
"main","v1|335748042346|0","Exterior Parts & Accessories","2016","Toyota","Camry","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","6","true"
"main","v1|356285991284|0","Exterior Parts & Accessories","2016","Toyota","Camry","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","6","true"
"main","v1|227384096479|0","Steering & Suspension","2017","Ford","Mustang","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","30","true"
"main","v1|227383985411|0","Steering & Suspension","2017","Ford","Mustang","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","30","true"
"main","v1|303636292989|0","Exterior Parts & Accessories","2024","GMC","Sierra","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|137207797381|0","Exterior Parts & Accessories","2024","GMC","Sierra","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|186060468015|0","Steering & Suspension","2020","BMW","7","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|297502594876|0","Shocks, Struts & Assemblies","2020","BMW","7","","ERROR","ERR_400","ERR_400","11507","false","false","false","false","0","false"
"main","v1|145692717936|0","Exterior Parts & Accessories","2011","Volvo","XC60","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","15","true"
"main","v1|406427121043|0","Exterior Parts & Accessories","2011","Volvo","XC60","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","15","true"
"main","v1|375889178131|0","Exterior Parts & Accessories","2021","Honda","CR-V","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"main","v1|315009223586|0","Exterior Parts & Accessories","2021","Honda","CR-V","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"main","v1|146693461203|0","Exterior Parts & Accessories","2021","Ford","Transit","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|358505024134|0","Exterior Parts & Accessories","2021","Ford","Transit","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|373186029205|0","Guards & Protection","2023","Hyundai","Elantra","","ERROR","ERR_400","ERR_400","11507","false","false","false","false","0","false"
"main","v1|373955311331|0","Guards & Protection","2023","Hyundai","Elantra","","ERROR","ERR_400","ERR_400","11507","false","false","false","false","0","false"
"main","v1|355472688387|0","Exterior Parts & Accessories","2015","Chevrolet","Malibu","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","6","true"
"main","v1|306647975628|0","Exterior Parts & Accessories","2015","Chevrolet","Malibu","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","6","true"
"main","v1|188527571850|0","Lighting & Lamps","2021","Tesla","Model 3","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|146371832787|0","Lighting & Lamps","2021","Tesla","Model 3","","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"main","v1|225367550822|0","Lighting & Lamps","2020","Kia","Forte","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","24","true"
"main","v1|800150105407|0","Lighting & Lamps","2020","Kia","Forte","","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","24","true"
"col5","v1|298381084112|0","","2017","Honda","Civic","33105TBAA01","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","30","true"
"col5","v1|358506753002|0","","2017","Honda","Civic","33105TBAA01","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","30","true"
"col5","v1|226572890125|0","","2017","Honda","Civic","33105TBAA01","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","30","true"
"col5","v1|267664386023|0","","2017","Honda","Civic","33105TBAA01","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","30","true"
"col5","v1|117154346201|0","","2017","Honda","Civic","33105TBAA01","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","30","true"
"col5","v1|358678287604|0","","2023","Ford","Bronco","MB3Z19D734A","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"col5","v1|303651675471|0","","2016","Honda","Pilot","34550TG7A02","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|135273662266|0","","2016","Honda","Pilot","34550TG7A02","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|276400164488|0","","2016","Honda","Pilot","34550TG7A02","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|266463423253|0","","2023","Ford","Bronco","MB3Z16139A","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"col5","v1|188362654415|0","","2023","Ford","Bronco","MB3Z16139A","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"col5","v1|136024050709|0","","2023","Ford","Bronco","MB3Z16139A","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"col5","v1|406733847212|0","","2023","Ford","Bronco","MB3Z16139A","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"col5","v1|256972798678|0","","2023","Ford","Bronco","MB3Z16139A","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"col5","v1|326984309372|0","","2023","Ford","Bronco","MB3Z16139A","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"col5","v1|137224192574|0","","2023","Ford","F-150","W706890S439","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|298200120177|0","","2023","Ford","F-150","W706890S439","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|236789335633|0","","2023","Ford","F-150","W706890S439","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|287264576298|0","","2023","Ford","F-150","W706890S439","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|406930115903|0","","2023","Ford","F-150","W706890S439","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|406988281027|0","","2023","Ford","F-150","W706890S439","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|206375322035|0","","2023","Ford","F-150","W706890S439","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|358533685293|0","","2023","Ford","F-150","W706890S439","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|398041024315|0","","2023","Ford","F-150","W706890S439","ERROR","ERR_404","ERR_404","11001","false","false","false","false","0","false"
"col5","v1|352565903642|0","","2022","Toyota","Camry","TO1032124","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","12","true"
"col5","v1|318433945294|0","","2019","Ford","F-150","FO1230307","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|406704476395|0","","2018","Chevrolet","Silverado","CAC010174","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|318402525655|0","","2019","Subaru","Crosstrek","909140007","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|406709832140|0","","2019","Subaru","Crosstrek","909140007","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|318403500317|0","","2019","Subaru","Crosstrek","909140007","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|188545519484|0","","2019","Subaru","Crosstrek","909140007","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|397860081475|0","","2019","Subaru","Crosstrek","909140007","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|358531583018|0","","2020","Jeep","Wrangler","68268971AA","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|236857521347|0","","2020","Jeep","Wrangler","68268971AA","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|327141466654|0","","2024","GMC","Sierra","84868528","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|277478357651|0","","2021","Ram","1500","CH1206113","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","50","true"
"col5","v1|306581254190|0","","2021","Ram","1500","CH1206113","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","50","true"
"col5","v1|177513677075|0","","2024","GMC","Sierra","84878751","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"col5","v1|398096532063|0","","2019","Ford","Super","FL3Z99292A23BA","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|234857640196|0","","2019","Ford","Super","FL3Z99292A23BA","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|366113863860|0","","2019","Ford","Super","FL3Z99292A23BA","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|327079828824|0","","2021","Kia","Stinger","84211J5000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|206270561027|0","","2021","Kia","Stinger","84211J5000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|287257044732|0","","2021","Kia","Stinger","84211J5000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|117266855128|0","","2021","Kia","Stinger","84211J5000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|398118228254|0","","2021","Kia","Stinger","84211J5000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|375675301275|0","","2018","Chevrolet","Silverado","22801018","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|376558740120|0","","2023","Ford","Bronco","M2DZ8A154AA","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","21","true"
"col5","v1|125939745549|0","","2019","Mercedes-Benz","C-Class","2058882160","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|305009140039|0","","2018","Honda","Civic","HO2550127","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","24","true"
"col5","v1|178257499793|0","","2021","Subaru","Legacy","57707AN02A","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"col5","v1|147343372199|0","","2021","Subaru","Legacy","57707AN02A","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"col5","v1|285626402273|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|296702243063|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|364999238420|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|137266722056|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|291925984056|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|127027672778|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|155194710098|0","","2025","Kia","K5","87850L2000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"col5","v1|318292088183|0","","2025","Kia","K5","87850L2000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"col5","v1|187248808666|0","","2025","Kia","K5","87850L2000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"col5","v1|318333467773|0","","2025","Kia","K5","87850L2000","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"col5","v1|186797554406|0","","2025","Kia","K5","87850L2000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"col5","v1|143441283596|0","","2008","Toyota","Sienna","TO1167113","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","5","true"
"col5","v1|188358768176|0","","2009","Subaru","Forester","SU1200141","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","14","true"
"col5","v1|352704299498|0","","2009","Subaru","Forester","SU1200141","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","14","true"
"col5","v1|267481711258|0","","2022","Chevrolet","Equinox","84950197","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|365727999506|0","","2022","Chevrolet","Equinox","84950197","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|366392138538|0","","2022","Chevrolet","Equinox","84950197","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|257564378596|0","","2022","Chevrolet","Equinox","84950197","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|406901707687|0","","2022","Chevrolet","Equinox","84950197","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|158024601633|0","","2022","Chevrolet","Equinox","84950197","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|257496034666|0","","2022","Chevrolet","Equinox","84950197","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|137430897916|0","","2024","Kia","K5","1416003130","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"col5","v1|236748799936|0","","2024","Kia","K5","1416003130","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","8","true"
"col5","v1|397837589862|0","","2025","Honda","Passport","71165T6ZA00","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|147274377904|0","","2025","Toyota","Camry","53806AQ010","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|287299075730|0","","2025","Toyota","Camry","53806AQ010","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|397888934952|0","","2025","Toyota","Camry","53806AQ010","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|406373939602|0","","2025","Toyota","Camry","53806AQ010","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|168310277045|0","","2025","Toyota","Camry","53806AQ010","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|136929538126|0","","2025","Toyota","Camry","53806AQ010","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|127827617975|0","","2025","Toyota","Camry","53806AQ010","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|398016789511|0","","2025","Toyota","Camry","53806AQ010","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","3","true"
"col5","v1|127898883212|0","","2019","Ford","Explorer","BB5Z78255A35AA","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","9","true"
"col5","v1|227353864628|0","","2019","Ford","Explorer","BB5Z78255A35AA","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","9","true"
"col5","v1|336468704134|0","","2023","Kia","Forte","1249305167E","NOT_COMPATIBLE","UNDETERMINED","NOT_COMPATIBLE","","true","true","true","true","16","true"
"col5","v1|397591717927|0","","2016","Honda","Pilot","34550TG7A02","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|146725563724|0","","2017","Chevrolet","Camaro","84364824","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|197440846653|0","","2017","Chevrolet","Camaro","84364824","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|146759655232|0","","2017","Chevrolet","Camaro","84364824","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|198144728440|0","","2017","Chevrolet","Camaro","84364824","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|146538634182|0","","2017","Chevrolet","Camaro","84364824","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|135967198763|0","","2018","Toyota","Tacoma","TO1105133","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","12","true"
"col5","v1|357225953759|0","","2018","Toyota","Tacoma","TO1105133","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","12","true"
"col5","v1|396551292211|0","","2018","Toyota","Tacoma","TO1105133","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","12","true"
"col5","v1|158041746168|0","","2019","Ford","Super","FL3Z99292A23BA","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|366500291491|0","","2019","Ford","Super","FL3Z99292A23BA","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|366480998528|0","","2019","Ford","Super","FL3Z99292A23BA","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|336657561076|0","","2019","Ford","Super","FL3Z99292A23BA","NOT_COMPATIBLE","NOT_COMPATIBLE","NOT_COMPATIBLE","","false","false","false","false","0","true"
"col5","v1|396154261360|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|225922921120|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|225926010424|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|325940355981|0","","2020","Honda","CR-V","90301ST0003","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","4","true"
"col5","v1|275635368413|0","","2020","Jeep","Wrangler","68268971AA","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","35","true"
"col5","v1|176293652408|0","","2021","Kia","Stinger","84211J5000","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","10","true"
"col5","v1|137235764818|0","","2024","GMC","Sierra","84878751","UND_LISTING_NO_ACES","ERR_400","ERR_400","11505","false","false","false","false","0","false"
"col5","v1|395848894853|0","","2024","Hyundai","Elantra","86511AAAA0","COMPATIBLE","UNDETERMINED","COMPATIBLE","","true","true","true","true","16","true"
