itemId,year,make,model,source,compat_verdict,would_filter,detail,title
"v1|800285897392|0","2020","Chrysler","Pacifica","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Front Radiator Support Assembly For 2017-2022 Chrysler Pacifica 2020-22 Voyager"
"v1|227354221461|0","2023","Volkswagen","Golf","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Volkswagen Sound Absorber 5H6-863-813"
"v1|127317974412|0","2020","Audi","A4","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Radiator Core Support For Audi 2018-2021 A5/S5 For 2017-2020 A4 For 2018-2021 S4"
"v1|156853843398|0","2021","Nissan","Rogue","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Nissan Cap 21430-AX30A"
"v1|126846723792|0","2021","Infiniti","QX80","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Genuine Nissan OE Cover-Battery 244316JR0A"
"v1|358639965716|0","2022","Acura","MDX","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","Genuine Acura Bearing Hub Unit 44200-TYA-A02"
"v1|398130049734|0","2020","Ram","1500","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Mopar Turn Signal Lamp Right 68402096AA"
"v1|188526286961|0","2005","Buick","LaCrosse","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Exterior Door Handle For 2006-2016 Chevrolet/05-09 Buick GM1310165 25865676"
"v1|397432756327|0","2019","Subaru","Impreza","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","2003-2025 SUBARU FORESTER FRONT RIGHT PASSENGER SIDE AXLE HALF SHAFT LUG NUT OEM"
"v1|365796043935|0","2018","Chevrolet","Silverado","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Front Right Left Bumper Support Fits 2015-2016 GMC Sierra 2500 3500 HD 22774471"
"v1|406884368637|0","2024","Kia","K5","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Kia Bumper Cover Reinforcement Rivet 14160-03130"
"v1|267558147636|0","2025","Genesis","GV70","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Front Bumper Corner Molding RIGHT for 2022-2025 Genesis GV70 86579-AR000"
"v1|800056109330|0","2023","Tesla","Model 3","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","2020 2021 2022 TESLA MODEL Y LEFT FENDER OEM NO SHIPPING "
"v1|406906451309|0","2021","Jeep","Grand","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","OEM 2021-2024 Jeep Grand Cherokee RIGHT RH PASSENGER SIDE HEADLIGHT OEM"
"v1|406851445710|0","2024","GMC","Sierra","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Genuine GM Black Rear Driver Side Pickup Box Paint Protector 84660786"
"v1|287411668948|0","2025","Honda","Civic","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Right Side For 2025-2026 Honda Front Bumper Duct Assembly 71335-T56-A50"
"v1|236909638181|0","2023","Ford","F-150","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","For Ford Lobo 2006-2023 Hub and Bearing Mounting Bolts Carbon Steel W706890S439"
"v1|405049902614|0","2021","BMW","X3","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Front Passenger Fender Flare For BMW X3 xDrive30i sDrive30i 2018-23 BM1291115"
"v1|186930136765|0","2013","Mazda","6","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","New Dorman Wheel Hub and Bearing for 2003-2013 Mazda 6 930-551"
"v1|266313580428|0","2021","Toyota","Corolla","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","New Wheel For 2020-2025 Toyota Corolla 16 Inch Painted Black Steel Rim"
"v1|397594052276|0","2008","Scion","xD","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Bumper Cover Reinforcement for Scion xD 2008-2014 1.8L Hatchback Rear 5210552061"
"v1|395143088748|0","2019","Dodge","Durango","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","4X 1TK84TZZAA Parking Assist Sensor Front/Rear For Jeep Dodge Chrysler 2014-2020"
"v1|395448573197|0","2020","Hyundai","Kona","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","Front License Plate Bracket For Hyundai Kona 2019-2021"
"v1|406922842443|0","2019","Lexus","RX","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","4x Blue Park Sensor FOR Toyota Prius Lexus RX350 RX350L RX450h 89341-48040-C3"
"v1|375747909052|0","2019","Mercedes-Benz","C-Class","EXACT_MPN_MATCH","UNDETERMINED","false","our_vcdb_unresolved","Bumper Cover Fascia Front for MB Mercedes Mercedes-Benz C300 2019-2023"
"v1|316166344987|0","2020","Chrysler","Pacifica","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Lower Tie Bar Radiator Support Closure Panel For 17-25 Chrysler Pacifica Voyager"
"v1|188397540131|0","2023","Volkswagen","Golf","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Volkswagen Sound Absorber 5H6-863-813"
"v1|315666057679|0","2020","Audi","A4","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Fits Audi A5 Sportback A4 allroad S5 Quattro S4 8W0805594E Radiator Support Core"
"v1|178292624747|0","2021","Nissan","Rogue","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","2021-2025 NISSAN ROGUE ENGINE COOLANT RESERVOIR TANK BOTTLE CAP 21430-AX30A OEM"
"v1|147305411820|0","2021","Infiniti","QX80","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Genuine Nissan Battery Cover 24431-6JR0A"
"v1|389615686793|0","2022","Acura","MDX","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","Genuine Acura Hub Assembly 44200-TYA-A02"
"v1|134234266923|0","2020","Ram","1500","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Mopar 68402096AA Turn Signal Light"
"v1|206400536048|0","2005","Buick","LaCrosse","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Front Left Driver Side Exterior Door Handle Fits Buick LaCrosse 2005-2009 New"
"v1|397432756318|0","2019","Subaru","Impreza","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","2003-2025 SUBARU FORESTER REAR LEFT SIDE AXLE HALF SHAFT LUG NUT 902170049 OEM"
"v1|277739104377|0","2018","Chevrolet","Silverado","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","For 2015-2019 Sierra 2500 HD Front Right Bumper Retainer Black Steel 22774471 C"
"v1|398130726485|0","2024","Kia","K5","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Kia Bumper Cover Reinforcement Rivet 14160-03130"
"v1|227424082375|0","2025","Genesis","GV70","MPN_FOUND_IN_TITLE_TOKEN","UNDETERMINED","false","listing_no_aces","💥GOOD 2022 2024 HYUNDAI GENESIS GV70 OEM FRONT GRILLE W/CAM HOLE 86350-AR010"
"v1|287443458166|0","2023","Tesla","Model Y","EXACT_MPN_MATCH","UNDETERMINED","false","our_vcdb_unresolved","2PCS 4-Pin Inner Tail-light Left & Right Side For Tesla Model 3/Y 2021-2023"
"v1|398151479072|0","2021","Jeep","Grand","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","21-24 GRAND CHEROKEE HEADLAMP LIGHT RIGHT PASSENGER GENUINE MOPAR 68606228AB"
"v1|296089399763|0","2020","GMC","Terrain","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Primed Front Bumper Cover With Park Assist For 2018 2019 2020 2021 GMC Terrain"
"v1|800061076338|0","2025","Honda","Civic","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Front Right Side Bumper Lower Cover Duct 71335-T56-A50 For 2025-2026 Honda Civic"
"v1|366515800840|0","2023","Ford","F-150","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","For Ford F-150 2004-2023 Hub and Bearing Mounting Bolts Carbon Steel W706890S439"
"v1|186511273564|0","2021","BMW","X3","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Fit BMW X4 xDrive30i 2019-2021 51777400672 Front Fender Flare Passenger Side"
"v1|389868510112|0","2013","Mazda","6","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Pair (2) Driveworks Wheel Hub  930-551 Fits Mazda 6 2009-2012"
"v1|267713866621|0","2021","Toyota","Corolla","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Wheel Sedan 16x7 Steel Fits 20-26 COROLLA 3243850"
"v1|366510530321|0","2008","Scion","xD","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","For Scion xD Bumper Reinforcement 2008-2014 Rear Steel SC1106106 | 5210552061"
"v1|206162077693|0","2019","Dodge","Durango","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Parking Sensor 1TK84TZZAA 2013-2019 2020 Fit for Chrysler Jeep Dodge 0263013692"
"v1|287440878636|0","2023","Hyundai","Elantra","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Rear Lower New Bumper Cover For 2021-2023 Hyundai Elantra"
"v1|358639808086|0","2019","Lexus","RX","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","89341-48040-C3 For Toyota Lexus Parking Sensor Ultrasonic CA299 Set of 4"
"v1|137271291573|0","2019","Mercedes-Benz","C-Class","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","Front Bumper Cover Fascia MB Mercedes-Benz C300 For 2019-2023"
"v1|187223559717|0","2019","Chrysler","Pacifica","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","For Chrysler Pacifica 2017-2020 HID/Xenon w/ LED DRL Headlights Assembly w/ Bulb"
"v1|188492548287|0","2023","Volkswagen","Golf","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Volkswagen Sound Absorber 5H6-863-813"
"v1|327209837426|0","2020","Audi","A4","MPN_FOUND_IN_TITLE_TOKEN","COMPATIBLE","false","aligned_compat","AUDI A5 S5 A4 S4 CONVERTIBLE RADIATOR SUPPORT 2017-2023 2024 2025 8W0805594E OEM"
"v1|397480490153|0","2021","Nissan","Rogue","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Engine Motor Radiator Coolant Cap Cover 2021-2025 Nissan Rogue OEM"
"v1|127938727042|0","2021","Infiniti","QX80","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Genuine Nissan Battery Cover 24431-6JR0A"
"v1|305987801267|0","2019","Acura","RDX","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Acura Left Rear, Left, Inner, Outer Park Sensor NH893P 39680-TLA-Y01YM"
"v1|377216138252|0","2020","Ram","1500","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Right Side Mirror Turn Signal Light Fit For 2020-2024 Dodge Ram 1500 68402096AA"
"v1|125918082837|0","2005","Buick","LaCrosse","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Front Left Door Key Handle 15773795 For Buick LaCrosse 2005 2006 2007 2008 2009"
"v1|397677791608|0","2019","Subaru","Impreza","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","2016-25 SUBARU CROSSTREK FRONT RIGHT PASSENGER CV JOINT AXLE HALF SHAFT NUT OEM"
"v1|398130763313|0","2018","Chevrolet","Silverado","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Genuine GM Passenger Side Front Bumper Fascia Support Brace 22774471"
"v1|389935963056|0","2024","Kia","K5","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Kia Bumper Cover Reinforcement Rivet 14160-03130"
"v1|358471161288|0","2025","Genesis","GV70","MPN_FOUND_IN_TITLE_TOKEN","NOT_COMPATIBLE","true","aligned_not","2022 2024 HYUNDAI GENESIS GV70 GRILLE OEM FRONT GRILLE W/CAM HOLE 86350-AR010"
"v1|227225278479|0","2023","Tesla","Model Y","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","4-Pin Taillights L&R Side Camera Latch 2021-2023 Tesla Model 3 1502089-00-B"
"v1|389812917686|0","2021","Jeep","Grand","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","OEM 2021-2024 Jeep Grand Cherokee RIGHT RH PASSENGER SIDE HEADLIGHT OEM"
"v1|176904017531|0","2020","GMC","Terrain","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Front Bumper Cover Grille Assembly Kit For 2018-2021 GMC Terrain W/Fog Lights"
"v1|287406538583|0","2025","Honda","Civic","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Left+Right Side For 2025-2026 Honda Front Bumper Duct Assembly 71335-T56-A50"
"v1|376096060450|0","2023","Ford","F-150","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Ford Hub & Bearing Mount Bolt W706890-S439"
"v1|373603502482|0","2021","BMW","X3","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Fender Trim Set For 2018-2023 BMW X3 19-21 X4 Front Driver and Passenger Side"
"v1|236823800890|0","2013","Mazda","6","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","FWD Front Wheel Hub 510102, 930-551"
"v1|287396481551|0","2021","Toyota","Corolla","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Wheel Sedan 16x7 Steel Fits 20-26 COROLLA 3223263"
"v1|198368898989|0","2008","Scion","xD","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","08-14 SCION XD 1.8L REAR BUMPER REINFORCEMENT IMPACT BAR ASSEMBLY "
"v1|157791274092|0","2019","Dodge","Durango","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","(2) Park Assist Sensor OEM Mopar 1TK84TZZAA Genuine - same as dealer"
"v1|389567786613|0","2023","Hyundai","Elantra","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","2PCS Rear Bumper Cover Air Dam Deflector Valance Apron For 21-23 Hyundai Elantra"
"v1|188574821881|0","2019","Lexus","RX","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","4x Silver Parking Assist Ultrasonic Sensor FOR 16-22 Toyota Prius 89341-48040-C3"
"v1|318427843626|0","2017","Mercedes-Benz","E-Class","EXACT_MPN_MATCH","UNDETERMINED","false","our_vcdb_unresolved","Front Lower Grille For Mercedes Benz W213 E400 E450 E43 2016-2019 #2138856900"
"v1|127834365635|0","2019","Chrysler","Pacifica","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","2017 - 2020 Chrysler Pacifica Driver Left LH Xenon HID Headlight OEM 2680"
"v1|389981998396|0","2023","Volkswagen","Golf","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Volkswagen Sound Absorber 5H6-863-813"
"v1|168132327587|0","2020","Audi","A4","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","AU1249134 New Replacement Front Passenger Side Lower Splash Shield 8W0853888A"
"v1|366528237962|0","2021","Nissan","Rogue","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Nissan Cap 21430-AX30A"
"v1|236614337888|0","2014","Infiniti","QX70","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Tie Rod Ends Front Driver Left Side Outer Exterior Outside Hand  D86401AA1A"
"v1|117249690800|0","2019","Acura","RDX","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","Standard Ignition PPS303"
"v1|147190413343|0","2020","Ram","1500","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Right Passenger Side Mirror Turn Signal Light For Ram 1500 2019-2024 68402096AA"
"v1|235022904626|0","2005","Buick","LaCrosse","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Front Left Door Key Handle 15773795 For Buick LaCrosse 2005 2006 2007 2008 2009"
"v1|188418952728|0","2019","Subaru","Impreza","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Subaru Transmission Axle Nut Front for 2000-2025 Models, Onesize, Silver "
"v1|352550956202|0","2018","Chevrolet","Silverado","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Front Bumper Retainer Set For 2015-2019 Chevrolet Silverado 2500 HD"
"v1|178071680207|0","2024","Kia","K5","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Kia Bumper Cover Reinforcement Rivet 14160-03130"
"v1|297423373750|0","2025","Genesis","GV70","MPN_FOUND_IN_TITLE_TOKEN","NOT_COMPATIBLE","true","aligned_not","2022-2024 GENESIS GV70 Upper Grille W/o Spt Package W/o Auto Park 86350-AR010"
"v1|366158586347|635991724992","2023","Tesla","Model Y","EXACT_MPN_MATCH","UNDETERMINED","false","our_vcdb_unresolved","Pair 4-Pin Inner Tail Light Left or Right Side for 2021-2023 Tesla Model 3/Y"
"v1|117293339008|0","2021","Jeep","Grand","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","OEM 2021-2027 JEEP GRAND CHEROKEE LED HEADLIGHT RIGHT RH PASSENGER"
"v1|286274137489|0","2020","GMC","Terrain","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","For 2018-2021 GMC Terrain Front Bumper Cover Grille Assembly Kit With Fog Light"
"v1|158033155009|0","2025","Honda","Civic","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Front Right Passenger Bumper Duct Assy For 2025-2026 Honda Civic 71335-T56-A50"
"v1|137224192574|0","2023","Ford","F-150","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Ford Hub & Bearing Mount Bolt W706890-S439"
"v1|145846633483|0","2021","BMW","X3","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Front Fender Flare Passenger Side For BMW X4 xDrive30i 2019-2021 BM1291115"
"v1|167862017545|0","2013","Mazda","6","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","Dorman 930-551 Wheel Hub Replacement For 2003-2013 Mazda 6 Models"
"v1|168363192026|0","2021","Toyota","Corolla","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","75253 New Replacement Steel Wheel 16x7 Fits 2020-2026 Corolla Sedan"
"v1|132957399109|0","2008","Scion","xD","MPN_FOUND_IN_TITLE_TOKEN","COMPATIBLE","false","aligned_compat","New Rear Bumper Reinforcement Fits 2008-2014 Scion xD 5210552061 SC1106106"
"v1|117068271194|0","2019","Dodge","Durango","EXACT_MPN_MATCH","UNDETERMINED","false","listing_no_aces","2016-2021 Jeep Grand Cherokee Summit Rear Bumper Park Assist Sensor Set of 5"
"v1|800295608439|0","2023","Hyundai","Elantra","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Bumper Cover Air Dam Deflector Valance Apron For Hyundai Elantra 2021-2023"
"v1|800280469855|0","2019","Lexus","RX","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","89341-48040-C3 Parking Assist Ultrasonic Sensor FOR Toyota 2017-2022 Lexus RX350"
"v1|358682754257|0","2017","Mercedes-Benz","E-Class","EXACT_MPN_MATCH","UNDETERMINED","false","our_vcdb_unresolved","Bumper Face Bar Grille For Benz E Class Sedan E300 2138856900 Bumper Lower Grill"
"v1|156379771227|0","2019","Chrysler","Pacifica","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","2P For Chrysler Pacifica 2017-2020 HID/Xenon Headlights LED DRL Bulbs & Ballasts"
"v1|356400563341|0","2023","Volkswagen","Golf","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","2015-2024 VOLKSWAGEN GENUINE PARKING SENSOR USED OEM"
"v1|298496216731|0","2020","Audi","A4","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","New Aftermarket Front Passenger Side Upper Fender Splash Shield 8W0853888A"
"v1|127942081221|0","2021","Nissan","Rogue","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Nissan Cap 21430-AX30A"
"v1|277716173595|0","2014","Infiniti","QX70","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","For 2009-2014 Maxima Tie Rod End D86401AA1A"
"v1|356634316999|0","2019","Acura","RDX","SUFFIX_TOLERANT_MATCH","COMPATIBLE","false","aligned_compat","Bumper Cover Fascia Rear Upper for Acura RDX 2019-2021"
"v1|397686893546|0","2020","Ram","1500","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","For Ram 1500 2019-2024 68402096AA Right Passenger Side Mirror Turn Signal Light"
"v1|236908559710|0","2025","Subaru","Outback","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Fender Liners Front Driver Left Side Hand  59110AN07A for Subaru Outback 22-24"
"v1|206268571849|0","2018","Chevrolet","Silverado","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Front Passenger Side Outer Bumper Face Bar Brace Made Of Steel 22774471 DS-CAPA"
"v1|177372629945|0","2020","Kia","Forte","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Fit 2019 2020 2021 2022 2023 Kia Forte Hood Lock Latch 81130-M7000"
"v1|126286005974|0","2025","Genesis","GV70","EXACT_MPN_MATCH","COMPATIBLE","false","aligned_compat","Genuine Front Bumper Grille 2022 to 2025 Genesis GV70 Advanced W Front Monitor"
"v1|277387214296|0","2023","Tesla","Model Y","EXACT_MPN_MATCH","UNDETERMINED","false","our_vcdb_unresolved","Pair 4-Pin Inner Tail-light Left & Right Side for 2021-2023 Tesla Model 3/Y"
"v1|336581057481|0","2021","Jeep","Grand","EXACT_MPN_MATCH","NOT_COMPATIBLE","true","aligned_not","Passenger Headlight LED Fits 22-25 GRAND CHEROKEE 3211910"
